EREIGNISJAHR_N;Bezirk;GESCHLECHT_CD_T;alt7;anzTF
2020;1901;M;6;2
2020;1901;M;7;1
2020;1901;M;8;3
2020;1901;M;9;2
2020;1901;M;10;2
2020;1901;M;11;6
2020;1901;M;12;9
2020;1901;M;13;20
2020;1901;M;14;34
2020;1901;M;15;32
2020;1901;M;16;51
2020;1901;M;17;64
2020;1901;M;18;79
2020;1901;M;19;50
2020;1901;M;20;19
2020;1902;F;1;4
2020;1902;F;2;1
2020;1902;F;5;1
2020;1902;F;7;2
2020;1902;F;8;3
2020;1902;F;9;2
2020;1902;F;10;5
2020;1902;F;11;5
2020;1902;F;12;14
2020;1902;F;13;15
2020;1902;F;14;19
2020;1902;F;15;41
2020;1902;F;16;50
2020;1902;F;17;78
2020;1902;F;18;138
2020;1902;F;19;118
2020;1902;F;20;48
2020;1902;M;1;4
2020;1902;M;5;1
2020;1902;M;6;4
2020;1902;M;8;5
2020;1902;M;9;4
2020;1902;M;10;9
2020;1902;M;11;13
2020;1902;M;12;12
2020;1902;M;13;32
2020;1902;M;14;40
2020;1902;M;15;62
2020;1902;M;16;83
2020;1902;M;17;104
2020;1902;M;18;114
2020;1902;M;19;82
2020;1902;M;20;22
2020;1903;F;1;3
2020;1903;F;8;3
2020;1903;F;9;1
2020;1903;F;10;1
2020;1903;F;11;4
2020;1903;F;12;4
2020;1903;F;13;15
2020;1903;F;14;18
2020;1903;F;15;21
2020;1903;F;16;22
2020;1903;F;17;27
2020;1903;F;18;54
2020;1903;F;19;56
2020;1903;F;20;22
2020;1903;M;3;1
2020;1903;M;5;4
2020;1903;M;6;1
2020;1903;M;7;1
2020;1903;M;8;1
2020;1903;M;9;1
2020;1903;M;10;5
2020;1903;M;11;5
2020;1903;M;12;14
2020;1903;M;13;18
2020;1903;M;14;17
2020;1903;M;15;34
2020;1903;M;16;36
2020;1903;M;17;52
2020;1903;M;18;55
2020;1903;M;19;30
2020;1903;M;20;11
2020;1904;F;8;1
2020;1904;F;9;4
2020;1904;F;10;2
2020;1904;F;11;4
2020;1904;F;12;3
2020;1904;F;13;10
2020;1904;F;14;11
2020;1904;F;15;15
2020;1904;F;16;20
2020;1904;F;17;29
2020;1904;F;18;49
2020;1904;F;19;46
2020;1904;F;20;21
2020;1904;M;5;1
2020;1904;M;6;1
2020;1904;M;7;1
2020;1904;M;8;1
2020;1904;M;10;3
2020;1904;M;11;6
2020;1904;M;12;10
2020;1904;M;13;10
2020;1904;M;14;8
2020;1904;M;15;16
2020;1904;M;16;30
2020;1904;M;17;30
2020;1904;M;18;48
2020;1904;M;19;39
2020;1904;M;20;12
2020;1905;F;9;1
2020;1905;F;10;1
2020;1905;F;11;2
2020;1905;F;12;5
2020;1905;F;13;4
2020;1905;F;14;8
2020;1905;F;15;15
2020;1905;F;16;24
2020;1905;F;17;27
2020;1905;F;18;49
2020;1905;F;19;39
2020;1905;F;20;30
2020;1905;M;1;1
2020;1905;M;6;1
2020;1905;M;7;1
2020;1905;M;8;1
2020;1905;M;9;2
2020;1905;M;10;4
2020;1905;M;11;7
2020;1905;M;12;4
2020;1905;M;13;19
2020;1905;M;14;17
2020;1905;M;15;27
2020;1905;M;16;30
2020;1905;M;17;31
2020;1905;M;18;35
2020;1905;M;19;32
2020;1905;M;20;7
2020;1906;F;11;1
2020;1906;F;12;2
2020;1906;F;14;3
2020;1906;F;15;11
2020;1906;F;16;13
2020;1906;F;17;18
2020;1906;F;18;26
2020;1906;F;19;18
2020;1906;F;20;19
2020;1906;M;5;1
2020;1906;M;6;1
2020;1906;M;10;1
2020;1906;M;11;3
2020;1906;M;12;5
2020;1906;M;13;8
2020;1906;M;14;11
2020;1906;M;15;18
2020;1906;M;16;13
2020;1906;M;17;20
2020;1906;M;18;34
2020;1906;M;19;16
2020;1906;M;20;4
2020;1907;F;1;1
2020;1907;F;4;1
2020;1907;F;7;1
2020;1907;F;10;3
2020;1907;F;11;4
2020;1907;F;12;2
2020;1907;F;13;12
2020;1907;F;14;8
2020;1907;F;15;14
2020;1907;F;16;22
2020;1907;F;17;36
2020;1907;F;18;46
2020;1907;F;19;45
2020;1907;F;20;20
2020;1907;M;1;2
2020;1907;M;2;1
2020;1907;M;3;1
2020;1907;M;4;1
2020;1907;M;6;1
2020;1907;M;8;1
2020;1907;M;9;3
2020;1907;M;10;1
2020;1907;M;11;3
2020;1907;M;12;11
2020;1907;M;13;16
2020;1907;M;14;15
2020;1907;M;15;19
2020;1907;M;16;34
2020;1907;M;17;33
2020;1907;M;18;38
2020;1907;M;19;22
2020;1907;M;20;9
2020;1908;F;1;1
2020;1908;F;8;2
2020;1908;F;10;2
2020;1908;F;11;4
2020;1908;F;12;3
2020;1908;F;13;3
2020;1908;F;14;8
2020;1908;F;15;8
2020;1908;F;16;15
2020;1908;F;17;13
2020;1908;F;18;24
2020;1908;F;19;18
2020;1908;F;20;10
2020;1908;M;1;1
2020;1908;M;4;1
2020;1908;M;7;1
2020;1908;M;9;3
2020;1908;M;10;1
2020;1908;M;12;7
2020;1908;M;13;9
2020;1908;M;14;21
2020;1908;M;15;18
2020;1908;M;16;20
2020;1908;M;17;24
2020;1908;M;18;21
2020;1908;M;19;15
2020;1909;F;1;2
2020;1909;F;10;1
2020;1909;F;11;2
2020;1909;F;12;2
2020;1909;F;13;9
2020;1909;F;14;15
2020;1909;F;15;12
2020;1909;F;16;15
2020;1909;F;17;25
2020;1909;F;18;41
2020;1909;F;19;37
2020;1909;F;20;19
2020;1909;M;1;1
2020;1909;M;6;1
2020;1909;M;8;1
2020;1909;M;9;1
2020;1909;M;10;3
2020;1909;M;11;2
2020;1909;M;12;2
2020;1909;M;13;11
2020;1909;M;14;8
2020;1909;M;15;19
2020;1909;M;16;24
2020;1909;M;17;35
2020;1909;M;18;37
2020;1909;M;19;19
2020;1909;M;20;7
2020;1910;F;1;1
2020;1910;F;7;2
2020;1910;F;8;2
2020;1910;F;10;5
2020;1910;F;11;5
2020;1910;F;12;2
2020;1910;F;13;9
2020;1910;F;14;9
2020;1910;F;15;20
2020;1910;F;16;31
2020;1910;F;17;47
2020;1910;F;18;69
2020;1910;F;19;64
2020;1910;F;20;41
2020;1910;M;1;4
2020;1910;M;6;2
2020;1910;M;8;5
2020;1910;M;9;2
2020;1910;M;10;5
2020;1910;M;11;5
2020;1910;M;12;7
2020;1910;M;13;18
2020;1910;M;14;21
2020;1910;M;15;33
2020;1910;M;16;50
2020;1910;M;17;44
2020;1910;M;18;65
2020;1910;M;19;31
2020;1910;M;20;17
2020;1911;F;1;2
2020;1911;F;10;2
2020;1911;F;11;3
2020;1911;F;12;5
2020;1911;F;13;7
2020;1911;F;14;6
2020;1911;F;15;14
2020;1911;F;16;14
2020;1911;F;17;20
2020;1911;F;18;29
2020;1911;F;19;27
2020;1911;F;20;12
2020;1911;M;1;1
2020;1911;M;6;1
2020;1911;M;7;2
2020;1911;M;8;1
2020;1911;M;9;1
2020;1911;M;10;1
2020;1911;M;11;5
2020;1911;M;12;4
2020;1911;M;13;12
2020;1911;M;14;11
2020;1911;M;15;17
2020;1911;M;16;25
2020;1911;M;17;33
2020;1911;M;18;31
2020;1911;M;19;19
2020;1911;M;20;8
2020;2011;F;7;1
2020;2011;F;8;1
2020;2011;F;10;5
2020;2011;F;11;3
2020;2011;F;12;7
2020;2011;F;13;7
2020;2011;F;14;14
2020;2011;F;15;21
2020;2011;F;16;23
2020;2011;F;17;47
2020;2011;F;18;56
2020;2011;F;19;60
2020;2011;F;20;31
2020;2011;M;1;4
2020;2011;M;4;2
2020;2011;M;7;2
2020;2011;M;8;1
2020;2011;M;9;2
2020;2011;M;10;5
2020;2011;M;11;4
2020;2011;M;12;10
2020;2011;M;13;13
2020;2011;M;14;21
2020;2011;M;15;21
2020;2011;M;16;38
2020;2011;M;17;36
2020;2011;M;18;45
2020;2011;M;19;30
2020;2011;M;20;8
2020;2012;F;5;2
2020;2012;F;7;1
2020;2012;F;8;1
2020;2012;F;10;2
2020;2012;F;11;7
2020;2012;F;12;4
2020;2012;F;13;7
2020;2012;F;14;9
2020;2012;F;15;22
2020;2012;F;16;32
2020;2012;F;17;38
2020;2012;F;18;48
2020;2012;F;19;53
2020;2012;F;20;25
2020;2012;M;1;4
2020;2012;M;3;1
2020;2012;M;4;1
2020;2012;M;7;1
2020;2012;M;8;3
2020;2012;M;9;1
2020;2012;M;10;5
2020;2012;M;11;8
2020;2012;M;12;9
2020;2012;M;13;20
2020;2012;M;14;18
2020;2012;M;15;17
2020;2012;M;16;54
2020;2012;M;17;36
2020;2012;M;18;46
2020;2012;M;19;37
2020;2012;M;20;5
2020;2013;F;3;1
2020;2013;F;10;4
2020;2013;F;11;6
2020;2013;F;12;7
2020;2013;F;13;13
2020;2013;F;14;11
2020;2013;F;15;18
2020;2013;F;16;16
2020;2013;F;17;34
2020;2013;F;18;38
2020;2013;F;19;42
2020;2013;F;20;13
2020;2013;M;9;1
2020;2013;M;11;3
2020;2013;M;12;10
2020;2013;M;13;9
2020;2013;M;14;17
2020;2013;M;15;19
2020;2013;M;16;37
2020;2013;M;17;37
2020;2013;M;18;33
2020;2013;M;19;26
2020;2013;M;20;8
2020;2014;F;1;1
2020;2014;F;3;1
2020;2014;F;8;1
2020;2014;F;9;1
2020;2014;F;10;3
2020;2014;F;11;2
2020;2014;F;12;3
2020;2014;F;13;5
2020;2014;F;14;5
2020;2014;F;15;12
2020;2014;F;16;11
2020;2014;F;17;26
2020;2014;F;18;32
2020;2014;F;19;32
2020;2014;F;20;12
2020;2014;M;1;2
2020;2014;M;3;1
2020;2014;M;4;1
2020;2014;M;5;1
2020;2014;M;6;2
2020;2014;M;7;1
2020;2014;M;8;1
2020;2014;M;9;1
2020;2014;M;10;2
2020;2014;M;11;4
2020;2014;M;12;6
2020;2014;M;13;17
2020;2014;M;14;18
2020;2014;M;15;16
2020;2014;M;16;30
2020;2014;M;17;33
2020;2014;M;18;30
2020;2014;M;19;18
2020;2014;M;20;4
2020;2015;F;4;1
2020;2015;F;7;1
2020;2015;F;8;1
2020;2015;F;9;1
2020;2015;F;12;2
2020;2015;F;13;5
2020;2015;F;14;5
2020;2015;F;15;13
2020;2015;F;16;18
2020;2015;F;17;41
2020;2015;F;18;47
2020;2015;F;19;50
2020;2015;F;20;27
2020;2015;M;1;1
2020;2015;M;2;1
2020;2015;M;3;1
2020;2015;M;4;1
2020;2015;M;5;1
2020;2015;M;6;1
2020;2015;M;7;2
2020;2015;M;8;1
2020;2015;M;9;2
2020;2015;M;10;5
2020;2015;M;11;6
2020;2015;M;12;11
2020;2015;M;13;15
2020;2015;M;14;15
2020;2015;M;15;22
2020;2015;M;16;32
2020;2015;M;17;39
2020;2015;M;18;50
2020;2015;M;19;42
2020;2015;M;20;5
2020;2101;F;1;2
2020;2101;F;6;1
2020;2101;F;9;1
2020;2101;F;10;5
2020;2101;F;11;2
2020;2101;F;12;2
2020;2101;F;13;6
2020;2101;F;14;14
2020;2101;F;15;13
2020;2101;F;16;24
2020;2101;F;17;40
2020;2101;F;18;69
2020;2101;F;19;94
2020;2101;F;20;40
2020;2101;M;1;1
2020;2101;M;6;1
2020;2101;M;9;1
2020;2101;M;10;2
2020;2101;M;11;4
2020;2101;M;12;11
2020;2101;M;13;15
2020;2101;M;14;13
2020;2101;M;15;26
2020;2101;M;16;32
2020;2101;M;17;64
2020;2101;M;18;58
2020;2101;M;19;34
2020;2101;M;20;9
2020;2102;F;12;1
2020;2102;F;13;2
2020;2102;F;14;1
2020;2102;F;15;3
2020;2102;F;16;4
2020;2102;F;17;1
2020;2102;F;18;7
2020;2102;F;19;13
2020;2102;F;20;10
2020;2102;M;10;1
2020;2102;M;11;3
2020;2102;M;12;1
2020;2102;M;14;3
2020;2102;M;15;4
2020;2102;M;16;5
2020;2102;M;17;10
2020;2102;M;18;5
2020;2102;M;19;10
2020;2103;F;7;1
2020;2103;F;12;2
2020;2103;F;13;1
2020;2103;F;14;2
2020;2103;F;15;1
2020;2103;F;16;10
2020;2103;F;17;6
2020;2103;F;18;7
2020;2103;F;19;13
2020;2103;F;20;12
2020;2103;M;10;1
2020;2103;M;12;2
2020;2103;M;13;2
2020;2103;M;14;6
2020;2103;M;15;5
2020;2103;M;16;10
2020;2103;M;17;12
2020;2103;M;18;12
2020;2103;M;19;15
2020;2103;M;20;4
2020;2104;F;7;2
2020;2104;F;9;1
2020;2104;F;10;4
2020;2104;F;11;5
2020;2104;F;12;11
2020;2104;F;13;15
2020;2104;F;14;22
2020;2104;F;15;24
2020;2104;F;16;47
2020;2104;F;17;69
2020;2104;F;18;98
2020;2104;F;19;99
2020;2104;F;20;50
2020;2104;M;6;2
2020;2104;M;7;2
2020;2104;M;8;2
2020;2104;M;9;2
2020;2104;M;10;4
2020;2104;M;11;11
2020;2104;M;12;7
2020;2104;M;13;19
2020;2104;M;14;26
2020;2104;M;15;34
2020;2104;M;16;65
2020;2104;M;17;67
2020;2104;M;18;71
2020;2104;M;19;51
2020;2104;M;20;18
2020;2105;F;8;3
2020;2105;F;9;1
2020;2105;F;10;7
2020;2105;F;11;9
2020;2105;F;12;11
2020;2105;F;13;19
2020;2105;F;14;33
2020;2105;F;15;47
2020;2105;F;16;74
2020;2105;F;17;119
2020;2105;F;18;172
2020;2105;F;19;193
2020;2105;F;20;125
2020;2105;M;1;1
2020;2105;M;4;2
2020;2105;M;5;2
2020;2105;M;6;3
2020;2105;M;7;1
2020;2105;M;8;2
2020;2105;M;9;1
2020;2105;M;10;8
2020;2105;M;11;21
2020;2105;M;12;18
2020;2105;M;13;30
2020;2105;M;14;43
2020;2105;M;15;81
2020;2105;M;16;126
2020;2105;M;17;150
2020;2105;M;18;146
2020;2105;M;19;103
2020;2105;M;20;44
2020;2106;F;9;1
2020;2106;F;10;2
2020;2106;F;11;1
2020;2106;F;12;5
2020;2106;F;13;7
2020;2106;F;14;15
2020;2106;F;15;18
2020;2106;F;16;24
2020;2106;F;17;43
2020;2106;F;18;79
2020;2106;F;19;65
2020;2106;F;20;51
2020;2106;M;1;4
2020;2106;M;7;1
2020;2106;M;9;4
2020;2106;M;10;3
2020;2106;M;11;15
2020;2106;M;12;13
2020;2106;M;13;13
2020;2106;M;14;17
2020;2106;M;15;34
2020;2106;M;16;47
2020;2106;M;17;62
2020;2106;M;18;47
2020;2106;M;19;42
2020;2106;M;20;15
2020;2107;F;11;1
2020;2107;F;12;1
2020;2107;F;13;1
2020;2107;F;14;1
2020;2107;F;15;5
2020;2107;F;17;7
2020;2107;F;18;12
2020;2107;F;19;11
2020;2107;F;20;4
2020;2107;M;1;1
2020;2107;M;4;1
2020;2107;M;8;1
2020;2107;M;12;3
2020;2107;M;13;4
2020;2107;M;14;5
2020;2107;M;15;2
2020;2107;M;16;13
2020;2107;M;17;12
2020;2107;M;18;12
2020;2107;M;19;8
2020;2107;M;20;1
2020;2108;F;1;1
2020;2108;F;13;1
2020;2108;F;15;2
2020;2108;F;16;3
2020;2108;F;17;4
2020;2108;F;18;5
2020;2108;F;19;16
2020;2108;F;20;13
2020;2108;M;13;2
2020;2108;M;14;2
2020;2108;M;15;6
2020;2108;M;16;2
2020;2108;M;17;6
2020;2108;M;18;7
2020;2108;M;19;5
2020;2108;M;20;3
2020;2221;F;5;1
2020;2221;F;8;2
2020;2221;F;9;1
2020;2221;F;10;5
2020;2221;F;11;3
2020;2221;F;12;3
2020;2221;F;13;4
2020;2221;F;14;6
2020;2221;F;15;20
2020;2221;F;16;22
2020;2221;F;17;32
2020;2221;F;18;37
2020;2221;F;19;47
2020;2221;F;20;19
2020;2221;M;3;1
2020;2221;M;8;2
2020;2221;M;9;2
2020;2221;M;10;4
2020;2221;M;11;7
2020;2221;M;12;5
2020;2221;M;13;8
2020;2221;M;14;12
2020;2221;M;15;23
2020;2221;M;16;36
2020;2221;M;17;30
2020;2221;M;18;41
2020;2221;M;19;29
2020;2221;M;20;12
2020;2222;F;1;1
2020;2222;F;3;1
2020;2222;F;6;1
2020;2222;F;11;2
2020;2222;F;12;3
2020;2222;F;13;5
2020;2222;F;14;7
2020;2222;F;15;14
2020;2222;F;16;20
2020;2222;F;17;24
2020;2222;F;18;46
2020;2222;F;19;34
2020;2222;F;20;25
2020;2222;M;6;1
2020;2222;M;7;1
2020;2222;M;9;2
2020;2222;M;10;3
2020;2222;M;11;7
2020;2222;M;12;6
2020;2222;M;13;8
2020;2222;M;14;25
2020;2222;M;15;23
2020;2222;M;16;26
2020;2222;M;17;23
2020;2222;M;18;28
2020;2222;M;19;21
2020;2222;M;20;11
2020;2223;F;9;1
2020;2223;F;11;3
2020;2223;F;12;4
2020;2223;F;14;5
2020;2223;F;15;11
2020;2223;F;16;6
2020;2223;F;17;17
2020;2223;F;18;27
2020;2223;F;19;21
2020;2223;F;20;17
2020;2223;M;1;2
2020;2223;M;4;1
2020;2223;M;5;1
2020;2223;M;6;3
2020;2223;M;7;1
2020;2223;M;8;1
2020;2223;M;9;4
2020;2223;M;10;5
2020;2223;M;11;3
2020;2223;M;12;4
2020;2223;M;13;8
2020;2223;M;14;12
2020;2223;M;15;14
2020;2223;M;16;25
2020;2223;M;17;21
2020;2223;M;18;31
2020;2223;M;19;22
2020;2223;M;20;4
2020;2224;F;4;1
2020;2224;F;5;1
2020;2224;F;6;1
2020;2224;F;11;5
2020;2224;F;12;10
2020;2224;F;13;14
2020;2224;F;14;21
2020;2224;F;15;27
2020;2224;F;16;42
2020;2224;F;17;64
2020;2224;F;18;91
2020;2224;F;19;102
2020;2224;F;20;47
2020;2224;M;4;2
2020;2224;M;5;1
2020;2224;M;6;5
2020;2224;M;7;3
2020;2224;M;8;1
2020;2224;M;9;2
2020;2224;M;10;5
2020;2224;M;11;6
2020;2224;M;12;14
2020;2224;M;13;25
2020;2224;M;14;30
2020;2224;M;15;57
2020;2224;M;16;67
2020;2224;M;17;59
2020;2224;M;18;80
2020;2224;M;19;55
2020;2224;M;20;17
2020;2225;F;1;2
2020;2225;F;6;2
2020;2225;F;8;7
2020;2225;F;9;7
2020;2225;F;10;5
2020;2225;F;11;11
2020;2225;F;12;17
2020;2225;F;13;23
2020;2225;F;14;23
2020;2225;F;15;46
2020;2225;F;16;67
2020;2225;F;17;108
2020;2225;F;18;144
2020;2225;F;19;173
2020;2225;F;20;111
2020;2225;M;1;8
2020;2225;M;2;2
2020;2225;M;4;1
2020;2225;M;5;3
2020;2225;M;7;5
2020;2225;M;8;4
2020;2225;M;9;3
2020;2225;M;10;10
2020;2225;M;11;18
2020;2225;M;12;19
2020;2225;M;13;32
2020;2225;M;14;39
2020;2225;M;15;62
2020;2225;M;16;76
2020;2225;M;17;107
2020;2225;M;18;119
2020;2225;M;19;79
2020;2225;M;20;40
2020;2226;F;2;2
2020;2226;F;10;1
2020;2226;F;11;2
2020;2226;F;12;5
2020;2226;F;13;9
2020;2226;F;14;6
2020;2226;F;15;15
2020;2226;F;16;35
2020;2226;F;17;40
2020;2226;F;18;74
2020;2226;F;19;83
2020;2226;F;20;55
2020;2226;M;2;1
2020;2226;M;5;1
2020;2226;M;6;2
2020;2226;M;7;2
2020;2226;M;10;2
2020;2226;M;11;10
2020;2226;M;12;4
2020;2226;M;13;13
2020;2226;M;14;13
2020;2226;M;15;32
2020;2226;M;16;39
2020;2226;M;17;57
2020;2226;M;18;58
2020;2226;M;19;45
2020;2226;M;20;20
2020;2227;F;5;1
2020;2227;F;6;1
2020;2227;F;8;2
2020;2227;F;10;2
2020;2227;F;11;3
2020;2227;F;12;6
2020;2227;F;13;12
2020;2227;F;14;10
2020;2227;F;15;25
2020;2227;F;16;22
2020;2227;F;17;47
2020;2227;F;18;63
2020;2227;F;19;87
2020;2227;F;20;58
2020;2227;M;1;2
2020;2227;M;4;1
2020;2227;M;5;1
2020;2227;M;6;2
2020;2227;M;9;8
2020;2227;M;10;2
2020;2227;M;11;3
2020;2227;M;12;13
2020;2227;M;13;6
2020;2227;M;14;20
2020;2227;M;15;32
2020;2227;M;16;45
2020;2227;M;17;50
2020;2227;M;18;66
2020;2227;M;19;50
2020;2227;M;20;20
2020;2228;F;1;1
2020;2228;F;3;1
2020;2228;F;4;1
2020;2228;F;7;1
2020;2228;F;8;3
2020;2228;F;9;4
2020;2228;F;10;1
2020;2228;F;11;3
2020;2228;F;12;9
2020;2228;F;13;2
2020;2228;F;14;11
2020;2228;F;15;19
2020;2228;F;16;28
2020;2228;F;17;44
2020;2228;F;18;59
2020;2228;F;19;59
2020;2228;F;20;37
2020;2228;M;3;1
2020;2228;M;5;1
2020;2228;M;6;1
2020;2228;M;7;3
2020;2228;M;8;2
2020;2228;M;9;2
2020;2228;M;10;2
2020;2228;M;11;8
2020;2228;M;12;10
2020;2228;M;13;18
2020;2228;M;14;20
2020;2228;M;15;42
2020;2228;M;16;43
2020;2228;M;17;48
2020;2228;M;18;51
2020;2228;M;19;25
2020;2228;M;20;11
2020;2229;F;7;2
2020;2229;F;8;2
2020;2229;F;9;3
2020;2229;F;10;1
2020;2229;F;11;5
2020;2229;F;12;3
2020;2229;F;13;6
2020;2229;F;14;4
2020;2229;F;15;18
2020;2229;F;16;27
2020;2229;F;17;43
2020;2229;F;18;59
2020;2229;F;19;52
2020;2229;F;20;31
2020;2229;M;1;3
2020;2229;M;6;4
2020;2229;M;7;2
2020;2229;M;8;2
2020;2229;M;9;4
2020;2229;M;10;4
2020;2229;M;11;9
2020;2229;M;12;7
2020;2229;M;13;20
2020;2229;M;14;16
2020;2229;M;15;26
2020;2229;M;16;34
2020;2229;M;17;47
2020;2229;M;18;60
2020;2229;M;19;32
2020;2229;M;20;9
2020;2230;F;1;1
2020;2230;F;5;1
2020;2230;F;7;1
2020;2230;F;9;1
2020;2230;F;10;4
2020;2230;F;11;8
2020;2230;F;12;9
2020;2230;F;13;15
2020;2230;F;14;16
2020;2230;F;15;27
2020;2230;F;16;56
2020;2230;F;17;73
2020;2230;F;18;106
2020;2230;F;19;128
2020;2230;F;20;87
2020;2230;M;1;1
2020;2230;M;5;3
2020;2230;M;6;1
2020;2230;M;7;1
2020;2230;M;8;1
2020;2230;M;9;3
2020;2230;M;10;4
2020;2230;M;11;9
2020;2230;M;12;23
2020;2230;M;13;10
2020;2230;M;14;22
2020;2230;M;15;38
2020;2230;M;16;60
2020;2230;M;17;70
2020;2230;M;18;83
2020;2230;M;19;75
2020;2230;M;20;31
2020;2301;F;1;2
2020;2301;F;7;1
2020;2301;F;11;2
2020;2301;F;12;2
2020;2301;F;13;3
2020;2301;F;14;5
2020;2301;F;15;7
2020;2301;F;16;21
2020;2301;F;17;16
2020;2301;F;18;25
2020;2301;F;19;22
2020;2301;F;20;16
2020;2301;M;2;1
2020;2301;M;8;1
2020;2301;M;9;3
2020;2301;M;11;4
2020;2301;M;12;4
2020;2301;M;13;5
2020;2301;M;14;10
2020;2301;M;15;13
2020;2301;M;16;12
2020;2301;M;17;22
2020;2301;M;18;29
2020;2301;M;19;17
2020;2301;M;20;6
2020;2302;F;4;1
2020;2302;F;5;1
2020;2302;F;6;2
2020;2302;F;9;1
2020;2302;F;10;2
2020;2302;F;12;3
2020;2302;F;13;6
2020;2302;F;14;4
2020;2302;F;15;7
2020;2302;F;16;18
2020;2302;F;17;15
2020;2302;F;18;31
2020;2302;F;19;18
2020;2302;F;20;14
2020;2302;M;6;1
2020;2302;M;7;1
2020;2302;M;8;1
2020;2302;M;9;2
2020;2302;M;10;2
2020;2302;M;11;3
2020;2302;M;12;6
2020;2302;M;13;6
2020;2302;M;14;7
2020;2302;M;15;16
2020;2302;M;16;15
2020;2302;M;17;30
2020;2302;M;18;25
2020;2302;M;19;14
2020;2302;M;20;6
2020;2303;F;10;1
2020;2303;F;13;2
2020;2303;F;14;2
2020;2303;F;15;3
2020;2303;F;16;7
2020;2303;F;17;14
2020;2303;F;18;16
2020;2303;F;19;14
2020;2303;F;20;12
2020;2303;M;1;1
2020;2303;M;10;3
2020;2303;M;11;2
2020;2303;M;12;2
2020;2303;M;13;2
2020;2303;M;14;4
2020;2303;M;15;8
2020;2303;M;16;10
2020;2303;M;17;13
2020;2303;M;18;17
2020;2303;M;19;10
2020;2303;M;20;6
2020;2304;F;14;3
2020;2304;F;15;3
2020;2304;F;16;2
2020;2304;F;17;8
2020;2304;F;18;8
2020;2304;F;19;6
2020;2304;F;20;2
2020;2304;M;7;1
2020;2304;M;8;1
2020;2304;M;13;1
2020;2304;M;14;1
2020;2304;M;15;4
2020;2304;M;16;3
2020;2304;M;17;5
2020;2304;M;18;3
2020;2304;M;19;5
2020;2305;F;11;1
2020;2305;F;12;1
2020;2305;F;14;3
2020;2305;F;15;4
2020;2305;F;16;3
2020;2305;F;17;10
2020;2305;F;18;22
2020;2305;F;19;11
2020;2305;F;20;7
2020;2305;M;1;1
2020;2305;M;12;1
2020;2305;M;13;4
2020;2305;M;14;4
2020;2305;M;15;8
2020;2305;M;16;12
2020;2305;M;17;13
2020;2305;M;18;10
2020;2305;M;19;8
2020;2305;M;20;3
2020;2306;F;1;1
2020;2306;F;10;1
2020;2306;F;11;3
2020;2306;F;12;1
2020;2306;F;13;4
2020;2306;F;14;3
2020;2306;F;15;8
2020;2306;F;16;5
2020;2306;F;17;13
2020;2306;F;18;16
2020;2306;F;19;9
2020;2306;F;20;5
2020;2306;M;11;1
2020;2306;M;12;3
2020;2306;M;13;2
2020;2306;M;14;5
2020;2306;M;15;5
2020;2306;M;16;9
2020;2306;M;17;11
2020;2306;M;18;10
2020;2306;M;19;4
2020;2306;M;20;4
2020;2307;F;1;1
2020;2307;F;5;1
2020;2307;F;7;1
2020;2307;F;9;1
2020;2307;F;12;1
2020;2307;F;13;8
2020;2307;F;14;10
2020;2307;F;15;9
2020;2307;F;16;28
2020;2307;F;17;28
2020;2307;F;18;49
2020;2307;F;19;57
2020;2307;F;20;30
2020;2307;M;4;1
2020;2307;M;6;1
2020;2307;M;7;3
2020;2307;M;8;3
2020;2307;M;9;1
2020;2307;M;10;2
2020;2307;M;11;5
2020;2307;M;12;7
2020;2307;M;13;13
2020;2307;M;14;11
2020;2307;M;15;30
2020;2307;M;16;34
2020;2307;M;17;31
2020;2307;M;18;39
2020;2307;M;19;22
2020;2307;M;20;8
2020;2308;F;6;2
2020;2308;F;9;4
2020;2308;F;10;4
2020;2308;F;11;3
2020;2308;F;12;3
2020;2308;F;13;5
2020;2308;F;14;10
2020;2308;F;15;8
2020;2308;F;16;18
2020;2308;F;17;31
2020;2308;F;18;44
2020;2308;F;19;43
2020;2308;F;20;21
2020;2308;M;1;2
2020;2308;M;5;1
2020;2308;M;8;1
2020;2308;M;9;2
2020;2308;M;10;2
2020;2308;M;11;5
2020;2308;M;12;9
2020;2308;M;13;8
2020;2308;M;14;15
2020;2308;M;15;35
2020;2308;M;16;30
2020;2308;M;17;30
2020;2308;M;18;36
2020;2308;M;19;24
2020;2308;M;20;7
2020;2309;F;11;2
2020;2309;F;12;2
2020;2309;F;13;2
2020;2309;F;14;1
2020;2309;F;15;5
2020;2309;F;16;4
2020;2309;F;17;1
2020;2309;F;18;20
2020;2309;F;19;8
2020;2309;F;20;2
2020;2309;M;1;1
2020;2309;M;7;1
2020;2309;M;9;1
2020;2309;M;11;2
2020;2309;M;12;2
2020;2309;M;13;5
2020;2309;M;14;4
2020;2309;M;15;8
2020;2309;M;16;9
2020;2309;M;17;10
2020;2309;M;18;19
2020;2309;M;19;3
2020;2309;M;20;2
2020;2310;F;5;1
2020;2310;F;8;1
2020;2310;F;10;1
2020;2310;F;11;1
2020;2310;F;13;2
2020;2310;F;14;4
2020;2310;F;15;4
2020;2310;F;16;2
2020;2310;F;17;9
2020;2310;F;18;15
2020;2310;F;19;10
2020;2310;F;20;11
2020;2310;M;5;1
2020;2310;M;10;1
2020;2310;M;11;1
